REGIÓN,METROPOLITANA,DISTRITO,ESTACIÓN,BARRIO,ZONA,NRO INTEGRANTES,ESTADO
REGION DE POLICIA No. CINCO,DEPARTAMENTO DE POLICIA SANTANDER,DISTRITO VIII DE POLICIA SAN VICENTE DE CHUCURI,ESTACION DE POLICIA BETULIA,COMERCIO,URBANA,9,ACTIVO
REGION DE POLICIA No. CINCO,DEPARTAMENTO DE POLICIA SANTANDER,DISTRITO IV DE POLICIA MALAGA,ESTACION DE POLICIA SAN MIGUEL,CENTRO,URBANA,6,ACTIVO
REGION DE POLICIA No. CINCO,DEPARTAMENTO DE POLICIA SANTANDER,DISTRITO IV DE POLICIA MALAGA,ESTACION DE POLICIA MALAGA,COMERCIO,URBANA,11,ACTIVO
REGION DE POLICIA No. CINCO,DEPARTAMENTO DE POLICIA SANTANDER,DISTRITO IX DE POLICIA MATANZA,ESTACION DE POLICIA TONA,VILLA SANDRA,URBANA,5,ACTIVO
REGION DE POLICIA No. CINCO,DEPARTAMENTO DE POLICIA SANTANDER,DISTRITO I DE POLICIA SAN GIL,ESTACION DE POLICIA SAN JOAQUIN,VILLAS DE SAN IGNACIO,URBANA,9,ACTIVO
REGION DE POLICIA No. CINCO,DEPARTAMENTO DE POLICIA SANTANDER,DISTRITO IV DE POLICIA MALAGA,ESTACION DE POLICIA SAN ANDRES,COMERCIO,URBANA,7,ACTIVO
REGION DE POLICIA No. CINCO,DEPARTAMENTO DE POLICIA SANTANDER,DISTRITO I DE POLICIA SAN GIL,ESTACION DE POLICIA CURITI,VEREDA,RURAL,16,ACTIVO
REGION DE POLICIA No. CINCO,DEPARTAMENTO DE POLICIA SANTANDER,DISTRITO II DE POLICIA SOCORRO,ESTACION DE POLICIA PALMAS DEL SOCORRO,VEREDA,RURAL,12,ACTIVO
REGION DE POLICIA No. CINCO,DEPARTAMENTO DE POLICIA SANTANDER,DISTRITO III DE POLICIA BARBOSA,ESTACION DE POLICIA SUAITA,CENTRO,URBANA,6,ACTIVO
REGION DE POLICIA No. CINCO,DEPARTAMENTO DE POLICIA SANTANDER,DISTRITO VI DE POLICIA SABANA DE TORRES,ESTACION DE POLICIA RIONEGRO,VEREDA SAN IGNACIO,RURAL,8,ACTIVO
REGION DE POLICIA No. CINCO,DEPARTAMENTO DE POLICIA SANTANDER,DISTRITO VIII DE POLICIA SAN VICENTE DE CHUCURI,ESTACION DE POLICIA EL CARMEN,,URBANA,13,ACTIVO
REGION DE POLICIA No. CINCO,DEPARTAMENTO DE POLICIA SANTANDER,DISTRITO II DE POLICIA SOCORRO,ESTACION DE POLICIA SOCORRO,CASA LOMA,URBANA,7,ACTIVO
REGION DE POLICIA No. CINCO,DEPARTAMENTO DE POLICIA SANTANDER,DISTRITO IV DE POLICIA MALAGA,ESTACION DE POLICIA CONCEPCION,COMERCIO,URBANA,12,ACTIVO
REGION DE POLICIA No. CINCO,DEPARTAMENTO DE POLICIA SANTANDER,DISTRITO I DE POLICIA SAN GIL,ESTACION DE POLICIA BARICHARA,COMERCIO,URBANA,7,ACTIVO
REGION DE POLICIA No. CINCO,DEPARTAMENTO DE POLICIA SANTANDER,DISTRITO VIII DE POLICIA SAN VICENTE DE CHUCURI,ESTACION DE POLICIA ZAPATOCA,BARRIO LA MERCED,URBANA,21,ACTIVO
REGION DE POLICIA No. CINCO,DEPARTAMENTO DE POLICIA SANTANDER,DISTRITO VII DE POLICIA CIMITARRA,ESTACION DE POLICIA LANDAZURI,VEREDA LAS FLORES,URBANA,12,ACTIVO
REGION DE POLICIA No. CINCO,DEPARTAMENTO DE POLICIA SANTANDER,DISTRITO IX DE POLICIA MATANZA,ESTACION DE POLICIA TONA,CORREGIMIENTO LA CORCOVA,RURAL,8,ACTIVO
REGION DE POLICIA No. CINCO,DEPARTAMENTO DE POLICIA SANTANDER,DISTRITO IV DE POLICIA MALAGA,ESTACION DE POLICIA ENCISO,BARRIO DIVINO NIÑO,URBANA,12,ACTIVO
REGION DE POLICIA No. CINCO,DEPARTAMENTO DE POLICIA SANTANDER,DISTRITO II DE POLICIA SOCORRO,ESTACION DE POLICIA GALAN,COMERCIO,URBANA,14,ACTIVO
REGION DE POLICIA No. CINCO,DEPARTAMENTO DE POLICIA SANTANDER,DISTRITO VI DE POLICIA SABANA DE TORRES,ESTACION DE POLICIA SABANA DE TORRES,CENTRO,URBANA,10,ACTIVO
REGION DE POLICIA No. CINCO,DEPARTAMENTO DE POLICIA SANTANDER,DISTRITO VIII DE POLICIA SAN VICENTE DE CHUCURI,ESTACION DE POLICIA BETULIA,VEREDA,RURAL,12,ACTIVO
REGION DE POLICIA No. CINCO,DEPARTAMENTO DE POLICIA SANTANDER,DISTRITO V DE POLICIA VELEZ,ESTACION DE POLICIA SANTA HELENA DEL OPON,CENTRO,URBANA,3,ACTIVO
REGION DE POLICIA No. CINCO,DEPARTAMENTO DE POLICIA SANTANDER,DISTRITO V DE POLICIA VELEZ,ESTACION DE POLICIA VELEZ,JOSE ANTONIO GALAN,URBANA,5,ACTIVO
REGION DE POLICIA No. CINCO,DEPARTAMENTO DE POLICIA SANTANDER,DISTRITO I DE POLICIA SAN GIL,ESTACION DE POLICIA ONZAGA,URBANIZACION ONZAGA,URBANA,10,ACTIVO
REGION DE POLICIA No. CINCO,DEPARTAMENTO DE POLICIA SANTANDER,DISTRITO VII DE POLICIA CIMITARRA,ESTACION DE POLICIA CIMITARRA,SAN ANDRESITO,URBANA,10,ACTIVO
REGION DE POLICIA No. CINCO,DEPARTAMENTO DE POLICIA SANTANDER,DISTRITO IX DE POLICIA MATANZA,ESTACION DE POLICIA MATANZA,COMERCIO,URBANA,11,ACTIVO
REGION DE POLICIA No. CINCO,DEPARTAMENTO DE POLICIA SANTANDER,DISTRITO I DE POLICIA SAN GIL,ESTACION DE POLICIA SAN GIL,JOSE ANTONIO GALAN,URBANA,10,ACTIVO
REGION DE POLICIA No. CINCO,DEPARTAMENTO DE POLICIA SANTANDER,DISTRITO DIEZ DE POLICIA CHARALA,ESTACION DE POLICIA CHARALA - BASE DE DISTRITO,CENTRO,URBANA,13,ACTIVO
REGION DE POLICIA No. CINCO,DEPARTAMENTO DE POLICIA SANTANDER,DISTRITO UNO DE POLICIA SAN GIL,ESTACION DE POLICIA SAN GIL,LIBERTAD,URBANA,10,ACTIVO
REGION DE POLICIA No. CINCO,DEPARTAMENTO DE POLICIA SANTANDER,DISTRITO CUATRO DE POLICIA MALAGA,ESTACION DE POLICIA CAPITANEJO,VILLAS DE SAN JOSE,URBANA,10,ACTIVO
REGION DE POLICIA No. CINCO,DEPARTAMENTO DE POLICIA SANTANDER,DISTRITO TRES DE POLICIA BARBOSA,ESTACION DE POLICIA BARBOSA,CENTRO,RURAL,15,ACTIVO
REGION DE POLICIA No. CINCO,DEPARTAMENTO DE POLICIA SANTANDER,DISTRITO DOS DE POLICIA SOCORRO,ESTACION DE POLICIA SOCORRO,CENTRO,RURAL,10,ACTIVO
REGION DE POLICIA No. CINCO,DEPARTAMENTO DE POLICIA SANTANDER,DISTRITO UNO DE POLICIA SAN GIL,ESTACION DE POLICIA CURITI,CENTRO,RURAL,9,ACTIVO
REGION DE POLICIA No. CINCO,DEPARTAMENTO DE POLICIA SANTANDER,DISTRITO DOS DE POLICIA SOCORRO,ESTACION DE POLICIA SOCORRO,CENTRO,RURAL,10,ACTIVO
REGION DE POLICIA No. CINCO,DEPARTAMENTO DE POLICIA SANTANDER,DISTRITO TRES DE POLICIA BARBOSA,ESTACION DE POLICIA BARBOSA,CENTRO,RURAL,17,ACTIVO
REGION DE POLICIA No. CINCO,DEPARTAMENTO DE POLICIA SANTANDER,DISTRITO CUATRO DE POLICIA MALAGA,ESTACION DE POLICIA CAPITANEJO,CENTRO,RURAL,11,ACTIVO
REGION DE POLICIA No. CINCO,DEPARTAMENTO DE POLICIA SANTANDER,DISTRITO SEIS DE POLICIA SABANA DE TORRES,ESTACION DE POLICIA PLAYON,ARENAL,RURAL,10,ACTIVO
REGION DE POLICIA No. CINCO,DEPARTAMENTO DE POLICIA SANTANDER,DISTRITO SIETE DE POLICIA CIMITARRA,ESTACION DE POLICIA LANDAZURI,CENTRO,RURAL,8,ACTIVO
REGION DE POLICIA No. CINCO,DEPARTAMENTO DE POLICIA SANTANDER,DISTRITO NUEVE DE POLICIA MATANZA,ESTACION DE POLICIA TONA,CENTRO,RURAL,10,ACTIVO
REGION DE POLICIA No. CINCO,DEPARTAMENTO DE POLICIA SANTANDER,DISTRITO DIEZ DE POLICIA CHARALA,ESTACION DE POLICIA CHARALA - BASE DE DISTRITO,CENTRO,RURAL,7,ACTIVO
REGION DE POLICIA No. CINCO,DEPARTAMENTO DE POLICIA SANTANDER,DISTRITO OCHO DE POLICIA SAN VICENTE DE CHUCURI,ESTACION DE POLICIA EL CARMEN,CENTRO,RURAL,17,ACTIVO
REGION DE POLICIA No. CINCO,DEPARTAMENTO DE POLICIA SANTANDER,DISTRITO CINCO DE POLICIA VELEZ,ESTACION DE POLICIA VELEZ,CENTRO,RURAL,15,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO UNO DE POLICIA BUCARAMANGA,ESTACION DE POLICIA SUR,ESTORAQUES,URBANA,12,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO UNO DE POLICIA BUCARAMANGA,ESTACION DE POLICIA SUR,FONTANA,URBANA,12,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO UNO DE POLICIA BUCARAMANGA,ESTACION DE POLICIA SUR,BUCARAMANGA,URBANA,12,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO UNO DE POLICIA BUCARAMANGA,ESTACION DE POLICIA SUR,SAN LUIS,URBANA,16,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO UNO DE POLICIA BUCARAMANGA,ESTACION DE POLICIA SUR,GOMEZ NIÑO,URBANA,16,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO UNO DE POLICIA BUCARAMANGA,ESTACION DE POLICIA NORTE,SAN CRISTOBAL,URBANA,8,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO UNO DE POLICIA BUCARAMANGA,ESTACION DE POLICIA SUR,VILLA REAL DEL SUR,URBANA,22,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO UNO DE POLICIA BUCARAMANGA,ESTACION DE POLICIA SUR,COAVICONSA,URBANA,15,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO UNO DE POLICIA BUCARAMANGA,ESTACION DE POLICIA SUR,PABLO VI,URBANA,13,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO UNO DE POLICIA BUCARAMANGA,ESTACION DE POLICIA SUR,CIUDAD VENECIA,URBANA,12,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO UNO DE POLICIA BUCARAMANGA,ESTACION DE POLICIA SUR,REAL DE MINAS,URBANA,12,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO UNO DE POLICIA BUCARAMANGA,ESTACION DE POLICIA SUR,ROCIO,URBANA,14,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO UNO DE POLICIA BUCARAMANGA,ESTACION DE POLICIA SUR,NOGALES,URBANA,12,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO TRES DE POLICIA  GIRON,ESTACION DE POLICIA LEBRIJA,LOS PINOS,URBANA,24,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO TRES DE POLICIA  GIRON,ESTACION DE POLICIA LEBRIJA,EL PINAR,URBANA,24,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO TRES DE POLICIA  GIRON,ESTACION DE POLICIA LEBRIJA,VILLA ESPERANZA,URBANA,29,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO TRES DE POLICIA  GIRON,ESTACION DE POLICIA LEBRIJA,CAMPO ALEGRE,URBANA,24,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO TRES DE POLICIA  GIRON,ESTACION DE POLICIA LEBRIJA,SECTOR CENTRO,URBANA,30,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO UNO DE POLICIA BUCARAMANGA,ESTACION DE POLICIA CENTRO,QUINTA ESTRELLA,URBANA,20,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO UNO DE POLICIA BUCARAMANGA,ESTACION DE POLICIA CENTRO,ALVAREZ,URBANA,8,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO UNO DE POLICIA BUCARAMANGA,ESTACION DE POLICIA CENTRO,GARCIA ROVIRA,URBANA,16,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO UNO DE POLICIA BUCARAMANGA,ESTACION DE POLICIA CENTRO,LA CONCORDIA,URBANA,12,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO UNO DE POLICIA BUCARAMANGA,ESTACION DE POLICIA CENTRO,ANTONIA SANTOS,URBANA,11,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO UNO DE POLICIA BUCARAMANGA,ESTACION DE POLICIA CENTRO,ROSITA,URBANA,10,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO UNO DE POLICIA BUCARAMANGA,ESTACION DE POLICIA CENTRO,PRIMERO DE MAYO,URBANA,14,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO UNO DE POLICIA BUCARAMANGA,ESTACION DE POLICIA CENTRO,CAMPO HERMOSO,URBANA,42,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO UNO DE POLICIA BUCARAMANGA,ESTACION DE POLICIA CENTRO,SAN MIGUEL,URBANA,12,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO DOS DE POLICIA  FLORIDABLANCA,ESTACION DE POLICIA LA CUMBRE,SANTA HELENA II,URBANA,15,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO UNO DE POLICIA BUCARAMANGA,ESTACION DE POLICIA CENTRO,SOTOMAYOR,URBANA,17,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO DOS DE POLICIA  FLORIDABLANCA,ESTACION DE POLICIA FLORIDA BLANCA CENTRO,CIUDAD VALENCIA,URBANA,20,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO DOS DE POLICIA  FLORIDABLANCA,ESTACION DE POLICIA FLORIDA BLANCA CENTRO,ZAPAMANGA II,URBANA,50,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO DOS DE POLICIA  FLORIDABLANCA,ESTACION DE POLICIA FLORIDA BLANCA CENTRO,LA CASTELLANA,URBANA,78,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO DOS DE POLICIA  FLORIDABLANCA,ESTACION DE POLICIA FLORIDA BLANCA CENTRO,MOLINOS BAJOS,RURAL,42,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO DOS DE POLICIA  FLORIDABLANCA,ESTACION DE POLICIA FLORIDA BLANCA CENTRO,LAGOS III,URBANA,48,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO DOS DE POLICIA  FLORIDABLANCA,ESTACION DE POLICIA FLORIDA BLANCA CENTRO,LIMONCITO,URBANA,20,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO DOS DE POLICIA  FLORIDABLANCA,ESTACION DE POLICIA FLORIDA BLANCA CENTRO,ANDALUCIA,URBANA,15,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO DOS DE POLICIA  FLORIDABLANCA,ESTACION DE POLICIA FLORIDA BLANCA CENTRO,ALTO VIENTO I,URBANA,84,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO DOS DE POLICIA  FLORIDABLANCA,ESTACION DE POLICIA FLORIDA BLANCA CENTRO,LOS PRINCIPES,URBANA,59,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO DOS DE POLICIA  FLORIDABLANCA,ESTACION DE POLICIA FLORIDA BLANCA CENTRO,EL DORADO,URBANA,20,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO DOS DE POLICIA  FLORIDABLANCA,ESTACION DE POLICIA FLORIDA BLANCA CENTRO,ZAPAMANGA I,URBANA,20,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO DOS DE POLICIA  FLORIDABLANCA,ESTACION DE POLICIA FLORIDA BLANCA CENTRO,NIZA,URBANA,30,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO DOS DE POLICIA  FLORIDABLANCA,ESTACION DE POLICIA FLORIDA BLANCA CENTRO,VILLA PIEDRA DEL SOL,URBANA,68,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO DOS DE POLICIA  FLORIDABLANCA,ESTACION DE POLICIA FLORIDA BLANCA CENTRO,BELLAVISTA CASAS,URBANA,110,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO DOS DE POLICIA  FLORIDABLANCA,ESTACION DE POLICIA FLORIDA BLANCA CENTRO,CENTRO,URBANA,15,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO CUATRO DE POLICIA  PIEDECUESTA,ESTACION DE POLICIA PIEDECUESTA CENTRO,LA ARGENTINA,URBANA,22,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO CUATRO DE POLICIA  PIEDECUESTA,ESTACION DE POLICIA PIEDECUESTA CENTRO,SAN RAFEL,URBANA,22,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO CUATRO DE POLICIA  PIEDECUESTA,ESTACION DE POLICIA PIEDECUESTA CENTRO,SAN LUIS,URBANA,12,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO CUATRO DE POLICIA  PIEDECUESTA,ESTACION DE POLICIA PIEDECUESTA CENTRO,SAN MARCOS,URBANA,40,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO CUATRO DE POLICIA  PIEDECUESTA,ESTACION DE POLICIA PIEDECUESTA CENTRO,PORTAL DEL VALLE,URBANA,26,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO CUATRO DE POLICIA  PIEDECUESTA,ESTACION DE POLICIA PIEDECUESTA CENTRO,SAN TELMO,URBANA,16,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO CUATRO DE POLICIA  PIEDECUESTA,ESTACION DE POLICIA PIEDECUESTA CENTRO,TEJADITOS,URBANA,28,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO CUATRO DE POLICIA  PIEDECUESTA,ESTACION DE POLICIA PIEDECUESTA CENTRO,SAN CRISTOBAL,URBANA,17,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO CUATRO DE POLICIA  PIEDECUESTA,ESTACION DE POLICIA PIEDECUESTA CENTRO,VILLAS DEL ROSARIO,URBANA,34,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO CUATRO DE POLICIA  PIEDECUESTA,ESTACION DE POLICIA PIEDECUESTA CENTRO,REFUGIO,URBANA,39,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO CUATRO DE POLICIA  PIEDECUESTA,ESTACION DE POLICIA PIEDECUESTA CENTRO,PAISANDU,URBANA,16,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO CUATRO DE POLICIA  PIEDECUESTA,ESTACION DE POLICIA PIEDECUESTA CENTRO,VILLA MARCELA,URBANA,20,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO CUATRO DE POLICIA  PIEDECUESTA,ESTACION DE POLICIA PIEDECUESTA CENTRO,CABECERA DEL LLANO,URBANA,46,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO CUATRO DE POLICIA  PIEDECUESTA,ESTACION DE POLICIA PIEDECUESTA CENTRO,DIVINO NIÑO,URBANA,34,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO CUATRO DE POLICIA  PIEDECUESTA,ESTACION DE POLICIA PIEDECUESTA CENTRO,LA CANDELARIA,URBANA,19,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO CUATRO DE POLICIA  PIEDECUESTA,ESTACION DE POLICIA PIEDECUESTA CENTRO,CENTRO,URBANA,15,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO CUATRO DE POLICIA  PIEDECUESTA,ESTACION DE POLICIA PIEDECUESTA CENTRO,SAN FRANCISCO,URBANA,9,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO CUATRO DE POLICIA  PIEDECUESTA,ESTACION DE POLICIA PIEDECUESTA CENTRO,PASEO CATALUÑA,URBANA,15,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO TRES DE POLICIA  GIRON,ESTACION DE POLICIA GIRON CENTRO,VILLA CAROLINA,URBANA,34,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO TRES DE POLICIA  GIRON,ESTACION DE POLICIA GIRON CENTRO,BALCONES,URBANA,15,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO TRES DE POLICIA  GIRON,ESTACION DE POLICIA GIRON CENTRO,BRISAS DEL CAMPO,URBANA,36,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO TRES DE POLICIA  GIRON,ESTACION DE POLICIA GIRON CENTRO,LOS BAMBUES,URBANA,21,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO TRES DE POLICIA  GIRON,ESTACION DE POLICIA GIRON CENTRO,ELOY VALENZUELA,URBANA,13,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO TRES DE POLICIA  GIRON,ESTACION DE POLICIA GIRON CENTRO,LA MESETA,URBANA,7,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO TRES DE POLICIA  GIRON,ESTACION DE POLICIA GIRON CENTRO,PORTAL CAMPESTRE,URBANA,30,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO TRES DE POLICIA  GIRON,ESTACION DE POLICIA GIRON CENTRO,SAGRADO CORAZON,URBANA,15,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO TRES DE POLICIA  GIRON,ESTACION DE POLICIA GIRON CENTRO,SAN ANTONIO DEL CARRIZAL,URBANA,11,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO TRES DE POLICIA  GIRON,ESTACION DE POLICIA GIRON CENTRO,GIRALUX,URBANA,10,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO TRES DE POLICIA  GIRON,ESTACION DE POLICIA GIRON CENTRO,BELLAVISTA,URBANA,37,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO TRES DE POLICIA  GIRON,ESTACION DE POLICIA GIRON CENTRO,LAS PALMAS,URBANA,9,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO TRES DE POLICIA  GIRON,ESTACION DE POLICIA GIRON,RINCON DE GIRON,URBANA,50,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO TRES DE POLICIA  GIRON,ESTACION DE POLICIA GIRON CENTRO,RIO DE ORO II,URBANA,18,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO TRES DE POLICIA  GIRON,ESTACION DE POLICIA GIRON CENTRO,SANTA CRUZ,URBANA,19,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO TRES DE POLICIA  GIRON,ESTACION DE POLICIA GIRON CENTRO,EL CONSUELO,URBANA,21,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO TRES DE POLICIA  GIRON,ESTACION DE POLICIA GIRON CENTRO,CIUDADELA DEL ORIENTE,URBANA,24,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO TRES DE POLICIA  GIRON,ESTACION DE POLICIA GIRON CENTRO,CORVIANDI I,URBANA,20,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO UNO DE POLICIA BUCARAMANGA,ESTACION DE POLICIA NORTE,LAS HAMACAS,URBANA,16,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO UNO DE POLICIA BUCARAMANGA,ESTACION DE POLICIA NORTE,MIRAMAR,URBANA,15,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO UNO DE POLICIA BUCARAMANGA,ESTACION DE POLICIA NORTE,TEJAR NORTE (SECTOR II ),URBANA,14,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO UNO DE POLICIA BUCARAMANGA,ESTACION DE POLICIA NORTE,MINUTO DE DIOS,URBANA,12,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO UNO DE POLICIA BUCARAMANGA,ESTACION DE POLICIA NORTE,OLAS BAJAS,URBANA,18,ACTIVO
REGION DE POLICIA No. CINCO,METROPOLITANA DE BUCARAMANGA,DISTRITO UNO DE POLICIA BUCARAMANGA,ESTACION DE POLICIA NORTE,13 DE JUNIO,URBANA,11,ACTIVO
